sex,age_cat,race,priors_count,c_charge_degree,two_year_recid,length_of_stay
Female,> 45,Caucasian,0.0559282248608784,F,0,4.576861112921258
Male,25 - 45,African-American,-0.14145569521793772,F,1,0.5429616069705132
Male,25 - 45,African-American,-0.53622353537557,F,0,-0.3598635205517965
Female,25 - 45,African-American,-0.7336074554543861,F,0,-0.3214454300189323
Female,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.53622353537557,F,1,-0.34065447528536436
Female,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,-0.14145569521793772,M,0,-0.3214454300189323
Male,> 45,Caucasian,-0.53622353537557,M,0,-0.3598635205517965
Female,> 45,Caucasian,-0.53622353537557,F,0,0.7926791954341307
Male,< 25,Caucasian,0.0559282248608784,F,1,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,F,0,1.0231877386313162
Male,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Female,25 - 45,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Female,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Female,25 - 45,Caucasian,0.0559282248608784,M,0,-0.3598635205517965
Female,< 25,African-American,-0.7336074554543861,F,0,-0.3790725658182286
Male,25 - 45,Caucasian,0.2533121449396945,F,1,-0.3598635205517965
Male,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.3214454300189323
Male,> 45,African-American,-0.14145569521793772,F,0,-0.34065447528536436
Male,< 25,African-American,0.8454639051761429,F,1,0.5813796975033774
Female,< 25,Caucasian,-0.53622353537557,F,0,0.33166210903975984
Male,25 - 45,African-American,0.0559282248608784,F,0,1.9068038208871936
Male,25 - 45,African-American,1.2402317453337752,F,1,-0.3598635205517965
Female,25 - 45,African-American,0.0559282248608784,F,1,-0.3598635205517965
Male,> 45,African-American,-0.3388396152967538,M,0,-0.3598635205517965
Male,< 25,Caucasian,-0.3388396152967538,F,1,0.5813796975033774
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Male,< 25,African-American,-0.7336074554543861,M,1,-0.3598635205517965
Male,> 45,African-American,3.608838786279569,F,1,1.003978693364884
Female,> 45,Caucasian,-0.14145569521793772,F,1,-0.3598635205517965
Male,> 45,Caucasian,0.2533121449396945,F,0,4.211889252859049
Male,25 - 45,African-American,1.2402317453337752,F,1,-0.3598635205517965
Male,25 - 45,African-American,1.6349995854914074,M,1,-0.2638182942196359
Male,> 45,African-American,-0.53622353537557,M,0,0.831097285966995
Male,< 25,African-American,-0.53622353537557,F,1,3.23222794427101
Male,< 25,Caucasian,0.0559282248608784,M,1,-0.3214454300189323
Female,25 - 45,Caucasian,-0.3388396152967538,F,1,-0.3598635205517965
Male,25 - 45,Caucasian,-0.14145569521793772,M,1,-0.3598635205517965
Male,< 25,African-American,-0.53622353537557,F,1,-0.2638182942196359
Male,< 25,African-American,-0.7336074554543861,F,0,-0.3214454300189323
Male,> 45,African-American,-0.14145569521793772,M,1,0.19719879217473502
Male,> 45,African-American,0.8454639051761429,F,1,-0.3598635205517965
Male,25 - 45,African-American,0.2533121449396945,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.53622353537557,F,0,-0.34065447528536436
Female,25 - 45,African-American,-0.7336074554543861,M,1,-0.34065447528536436
Male,25 - 45,Caucasian,-0.53622353537557,F,1,-0.3598635205517965
Male,25 - 45,African-American,0.8454639051761429,M,0,-0.2638182942196359
Male,> 45,African-American,0.2533121449396945,F,1,-0.3598635205517965
Female,25 - 45,African-American,-0.7336074554543861,M,0,-0.283027339486068
Male,< 25,Caucasian,-0.3388396152967538,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,0.0559282248608784,F,0,-0.3598635205517965
Male,> 45,African-American,3.411454866200753,F,0,-0.3598635205517965
Male,< 25,Caucasian,0.0559282248608784,F,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.53622353537557,F,1,0.33166210903975984
Male,< 25,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,0.45069606501851067,M,0,-0.3598635205517965
Male,25 - 45,African-American,1.0428478252549591,F,1,-0.3598635205517965
Male,> 45,African-American,2.227151345727856,M,0,-0.34065447528536436
Female,25 - 45,African-American,0.6480799850973268,F,1,1.464995779759255
Male,25 - 45,African-American,-0.53622353537557,M,0,-0.34065447528536436
Male,> 45,African-American,1.2402317453337752,F,1,-0.18698211315390742
Male,< 25,African-American,-0.3388396152967538,F,0,0.33166210903975984
Female,25 - 45,African-American,0.2533121449396945,F,1,-0.34065447528536436
Female,25 - 45,Caucasian,-0.3388396152967538,F,1,-0.3598635205517965
Male,25 - 45,Caucasian,0.2533121449396945,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.3388396152967538,M,0,-0.3598635205517965
Male,> 45,African-American,1.2402317453337752,F,0,0.5429616069705132
Male,25 - 45,African-American,0.0559282248608784,F,1,0.4853344711712168
Male,25 - 45,Caucasian,-0.53622353537557,F,0,-0.3214454300189323
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,> 45,Caucasian,-0.53622353537557,M,0,-0.3598635205517965
Female,25 - 45,Caucasian,-0.53622353537557,F,1,0.12036261110900652
Male,25 - 45,Caucasian,0.0559282248608784,F,0,-0.3598635205517965
Male,< 25,African-American,-0.14145569521793772,M,1,-0.3598635205517965
Male,< 25,Caucasian,-0.53622353537557,M,0,-0.34065447528536436
Male,25 - 45,African-American,2.819303105964304,F,1,-0.34065447528536436
Male,25 - 45,African-American,-0.53622353537557,M,1,0.04352643004327804
Female,25 - 45,African-American,0.6480799850973268,F,1,0.3892892448390562
Male,25 - 45,African-American,3.214070946121937,F,0,-0.34065447528536436
Female,25 - 45,African-American,-0.53622353537557,M,0,-0.3598635205517965
Male,25 - 45,African-American,2.424535265806672,F,1,-0.34065447528536436
Male,25 - 45,Caucasian,-0.53622353537557,M,1,-0.3214454300189323
Male,> 45,Caucasian,0.6480799850973268,F,0,2.5407023146794536
Male,25 - 45,African-American,-0.53622353537557,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.3388396152967538,F,1,0.23561688270759926
Male,> 45,African-American,-0.7336074554543861,F,1,-0.3598635205517965
Male,25 - 45,African-American,-0.3388396152967538,F,0,-0.22540020368677166
Female,> 45,Caucasian,-0.7336074554543861,F,0,-0.34065447528536436
Male,> 45,Caucasian,0.6480799850973268,M,0,-0.3598635205517965
Female,25 - 45,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Male,< 25,Caucasian,-0.14145569521793772,F,0,0.3124530637733277
Male,25 - 45,African-American,1.4376156654125913,F,1,-0.2638182942196359
Male,> 45,African-American,4.793142306752466,F,0,0.7926791954341307
Male,25 - 45,African-American,-0.3388396152967538,F,1,-0.3598635205517965
Male,< 25,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,African-American,0.2533121449396945,M,1,-0.34065447528536436
Male,25 - 45,African-American,-0.53622353537557,F,1,-0.34065447528536436
Male,25 - 45,African-American,2.621919185885488,F,1,-0.07172784155531468
Female,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Female,< 25,African-American,-0.7336074554543861,F,0,-0.3214454300189323
Male,25 - 45,African-American,0.0559282248608784,F,1,-0.2638182942196359
Male,25 - 45,African-American,1.6349995854914074,M,1,-0.34065447528536436
Male,< 25,African-American,-0.7336074554543861,M,1,-0.34065447528536436
Male,> 45,Caucasian,-0.53622353537557,M,1,0.4084982901054883
Male,< 25,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Female,> 45,African-American,-0.3388396152967538,F,0,-0.34065447528536436
Male,< 25,African-American,-0.7336074554543861,F,1,-0.3214454300189323
Male,25 - 45,African-American,2.0297674256490397,F,0,0.7158430143684021
Male,25 - 45,African-American,-0.53622353537557,F,0,-0.34065447528536436
Female,25 - 45,African-American,-0.14145569521793772,F,0,-0.3598635205517965
Male,> 45,Caucasian,-0.53622353537557,F,0,0.4084982901054883
Male,25 - 45,African-American,2.424535265806672,F,1,-0.3214454300189323
Female,25 - 45,Caucasian,-0.53622353537557,M,0,0.19719879217473502
Male,< 25,African-American,-0.7336074554543861,F,1,-0.3598635205517965
Male,< 25,Caucasian,-0.7336074554543861,M,1,-0.3598635205517965
Male,< 25,Caucasian,-0.53622353537557,M,0,-0.20619115842033953
Male,25 - 45,African-American,0.6480799850973268,M,0,3.4243183969353312
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.20619115842033953
Male,25 - 45,Caucasian,-0.7336074554543861,F,0,0.6582158785691058
Male,25 - 45,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,25 - 45,African-American,3.608838786279569,F,1,-0.34065447528536436
Male,25 - 45,Caucasian,-0.3388396152967538,F,0,0.9655606028320197
Male,25 - 45,African-American,0.6480799850973268,M,0,-0.22540020368677166
Male,< 25,African-American,-0.7336074554543861,M,1,-0.07172784155531468
Male,25 - 45,African-American,1.0428478252549591,F,1,-0.3598635205517965
Male,> 45,African-American,0.8454639051761429,M,0,0.29324401850689563
Male,25 - 45,African-American,-0.3388396152967538,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,25 - 45,African-American,0.6480799850973268,F,0,-0.2638182942196359
Female,> 45,Caucasian,-0.3388396152967538,F,0,-0.3598635205517965
Female,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,Caucasian,0.45069606501851067,F,1,2.5599113599458856
Male,25 - 45,African-American,-0.3388396152967538,F,1,-0.34065447528536436
Male,25 - 45,Caucasian,-0.53622353537557,M,0,-0.14856402262104318
Female,< 25,Caucasian,-0.53622353537557,F,0,-0.3790725658182286
Male,25 - 45,African-American,-0.3388396152967538,M,0,-0.3598635205517965
Male,> 45,African-American,2.621919185885488,F,0,3.0593465368731207
Male,25 - 45,African-American,0.45069606501851067,F,1,-0.3598635205517965
Male,< 25,African-American,-0.3388396152967538,F,1,-0.20619115842033953
Male,> 45,African-American,4.990526226831282,F,1,-0.3598635205517965
Female,25 - 45,African-American,3.806222706358385,M,1,-0.3790725658182286
Male,< 25,African-American,-0.53622353537557,F,1,0.350871154306192
Male,25 - 45,Caucasian,-0.53622353537557,F,0,-0.0909368868217468
Male,25 - 45,African-American,-0.14145569521793772,F,1,-0.3790725658182286
Male,25 - 45,African-American,-0.53622353537557,F,1,-0.3598635205517965
Male,< 25,African-American,-0.3388396152967538,F,1,0.2740349732404635
Male,25 - 45,Caucasian,-0.14145569521793772,M,1,-0.3598635205517965
Male,> 45,African-American,0.2533121449396945,F,0,5.4028500593778395
Male,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.34065447528536436
Female,> 45,Caucasian,0.45069606501851067,F,0,-0.24460924895320377
Male,> 45,African-American,2.424535265806672,F,1,-0.3598635205517965
Male,> 45,Caucasian,-0.3388396152967538,M,0,-0.16777306788747529
Male,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.3214454300189323
Female,25 - 45,African-American,-0.3388396152967538,M,0,-0.3598635205517965
Female,< 25,Caucasian,0.0559282248608784,F,1,-0.3214454300189323
Male,25 - 45,Caucasian,-0.14145569521793772,F,1,0.350871154306192
Male,25 - 45,African-American,-0.14145569521793772,M,0,0.3700801995726241
Male,< 25,Caucasian,-0.53622353537557,F,0,-0.14856402262104318
Male,< 25,Caucasian,-0.53622353537557,F,1,-0.3598635205517965
Female,25 - 45,African-American,-0.7336074554543861,F,0,3.3090641253367385
Male,25 - 45,African-American,1.2402317453337752,F,1,0.06273547530971016
Male,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,< 25,African-American,-0.7336074554543861,F,1,-0.22540020368677166
Male,25 - 45,African-American,1.0428478252549591,F,0,-0.3598635205517965
Male,25 - 45,African-American,0.2533121449396945,M,0,5.844658100505779
Male,25 - 45,African-American,-0.14145569521793772,F,0,2.137312364084379
Female,< 25,African-American,-0.7336074554543861,F,0,0.12036261110900652
Female,> 45,African-American,-0.7336074554543861,F,1,-0.3598635205517965
Female,< 25,African-American,-0.7336074554543861,M,1,-0.3598635205517965
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.3214454300189323
Male,> 45,African-American,-0.3388396152967538,M,0,0.21640783744116712
Male,< 25,African-American,-0.3388396152967538,F,1,-0.34065447528536436
Male,25 - 45,Caucasian,-0.53622353537557,F,0,-0.3598635205517965
Female,> 45,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.53622353537557,F,1,-0.34065447528536436
Male,< 25,Caucasian,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,Caucasian,1.2402317453337752,F,1,-0.3790725658182286
Female,25 - 45,African-American,0.2533121449396945,F,1,-0.18698211315390742
Male,< 25,African-American,0.0559282248608784,F,1,0.08194452057614228
Female,25 - 45,Caucasian,-0.14145569521793772,F,1,-0.34065447528536436
Female,< 25,Caucasian,-0.7336074554543861,F,0,-0.14856402262104318
Male,25 - 45,Caucasian,-0.53622353537557,M,1,-0.3598635205517965
Male,> 45,Caucasian,1.0428478252549591,F,1,1.8875947756207616
Male,25 - 45,African-American,0.45069606501851067,F,0,1.9260128661536258
Male,25 - 45,African-American,0.0559282248608784,F,1,-0.3598635205517965
Male,25 - 45,Caucasian,-0.3388396152967538,F,0,-0.3598635205517965
Male,> 45,Caucasian,2.819303105964304,F,1,2.2141485451501075
Male,< 25,Caucasian,-0.53622353537557,F,1,-0.20619115842033953
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.14856402262104318
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,0.45069606501851067,F,1,-0.3598635205517965
Female,25 - 45,Caucasian,-0.53622353537557,F,1,-0.24460924895320377
Female,< 25,African-American,-0.3388396152967538,F,1,-0.34065447528536436
Female,< 25,African-American,0.6480799850973268,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.34065447528536436
Female,< 25,Caucasian,-0.53622353537557,M,0,-0.3598635205517965
Male,> 45,Caucasian,-0.53622353537557,F,0,-0.3598635205517965
Female,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.3214454300189323
Male,25 - 45,African-American,1.8323835055702236,F,1,-0.3214454300189323
Male,25 - 45,African-American,4.5957583866736496,M,1,-0.16777306788747529
Male,> 45,Caucasian,-0.3388396152967538,F,0,-0.18698211315390742
Male,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.3214454300189323
Male,< 25,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Female,25 - 45,African-American,1.0428478252549591,M,1,-0.12935497735461104
Male,> 45,Caucasian,-0.14145569521793772,F,0,-0.24460924895320377
Male,< 25,Caucasian,-0.53622353537557,F,0,-0.34065447528536436
Male,> 45,African-American,-0.14145569521793772,F,1,-0.34065447528536436
Male,25 - 45,Caucasian,-0.7336074554543861,M,1,-0.34065447528536436
Male,25 - 45,African-American,0.45069606501851067,F,1,-0.3598635205517965
Male,25 - 45,African-American,0.45069606501851067,M,0,-0.34065447528536436
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,> 45,Caucasian,-0.14145569521793772,M,0,-0.3598635205517965
Female,25 - 45,African-American,-0.53622353537557,M,0,-0.34065447528536436
Female,25 - 45,Caucasian,-0.14145569521793772,F,1,-0.3598635205517965
Male,< 25,African-American,-0.7336074554543861,F,0,-0.3214454300189323
Male,< 25,Caucasian,-0.53622353537557,F,1,-0.3598635205517965
Female,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,-0.3388396152967538,F,0,-0.3790725658182286
Male,< 25,Caucasian,-0.7336074554543861,F,0,-0.34065447528536436
Male,> 45,African-American,0.0559282248608784,F,0,-0.3598635205517965
Male,< 25,Caucasian,0.0559282248608784,M,1,-0.3214454300189323
Male,25 - 45,African-American,-0.3388396152967538,F,0,2.8864651294752317
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,< 25,African-American,0.2533121449396945,F,1,-0.34065447528536436
Male,< 25,African-American,-0.7336074554543861,M,1,-0.3598635205517965
Male,< 25,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,African-American,-0.3388396152967538,M,0,-0.2638182942196359
Male,25 - 45,African-American,0.0559282248608784,M,0,-0.0909368868217468
Female,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,-0.3388396152967538,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.53622353537557,M,0,-0.3598635205517965
Male,< 25,African-American,-0.53622353537557,F,1,-0.30223638475250014
Female,25 - 45,African-American,-0.7336074554543861,F,1,-0.3214454300189323
Male,< 25,African-American,-0.7336074554543861,F,0,-0.14856402262104318
Female,< 25,Caucasian,0.6480799850973268,M,0,-0.34065447528536436
Male,25 - 45,African-American,0.45069606501851067,F,1,-0.3598635205517965
Female,< 25,African-American,-0.53622353537557,F,0,-0.283027339486068
Male,25 - 45,African-American,0.8454639051761429,F,1,0.12036261110900652
Male,25 - 45,African-American,-0.3388396152967538,F,1,-0.3598635205517965
Male,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.24460924895320377
Male,< 25,African-American,0.8454639051761429,F,1,-0.3214454300189323
Male,25 - 45,Caucasian,-0.53622353537557,F,0,-0.3598635205517965
Female,> 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.7336074554543861,F,1,-0.3598635205517965
Male,< 25,Caucasian,-0.53622353537557,F,1,-0.30223638475250014
Male,< 25,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Female,> 45,African-American,-0.7336074554543861,F,0,-0.283027339486068
Male,25 - 45,African-American,1.4376156654125913,F,1,-0.34065447528536436
Female,25 - 45,African-American,-0.7336074554543861,F,1,0.7350520596348343
Male,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Female,< 25,African-American,-0.53622353537557,M,0,-0.3790725658182286
Male,< 25,African-American,-0.3388396152967538,F,1,0.7542611049012664
Male,< 25,African-American,-0.7336074554543861,F,1,-0.283027339486068
Male,< 25,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,> 45,Caucasian,-0.3388396152967538,F,0,-0.34065447528536436
Male,25 - 45,African-American,-0.14145569521793772,M,0,3.5971998043332203
Male,> 45,African-American,1.6349995854914074,F,1,2.5407023146794536
Male,< 25,African-American,-0.3388396152967538,M,1,0.5429616069705132
Male,< 25,African-American,-0.53622353537557,F,1,-0.34065447528536436
Male,25 - 45,African-American,-0.53622353537557,F,0,-0.3598635205517965
Male,< 25,African-American,-0.3388396152967538,M,1,-0.30223638475250014
Male,25 - 45,African-American,0.0559282248608784,F,1,-0.34065447528536436
Male,25 - 45,African-American,1.4376156654125913,F,1,-0.3214454300189323
Male,> 45,Caucasian,2.424535265806672,F,1,0.9271425122991556
Male,< 25,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Female,< 25,African-American,-0.53622353537557,F,1,-0.3214454300189323
Male,25 - 45,African-American,-0.14145569521793772,F,1,-0.3598635205517965
Male,25 - 45,African-American,0.45069606501851067,F,1,0.3892892448390562
Male,25 - 45,African-American,0.0559282248608784,M,1,0.29324401850689563
Male,25 - 45,Caucasian,0.45069606501851067,F,1,-0.3598635205517965
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.3790725658182286
Male,25 - 45,African-American,0.0559282248608784,M,0,-0.3598635205517965
Male,< 25,African-American,-0.14145569521793772,F,1,-0.05251879628888256
Male,> 45,Caucasian,-0.7336074554543861,M,1,0.350871154306192
Male,25 - 45,African-American,-0.7336074554543861,F,1,-0.34065447528536436
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Female,25 - 45,African-American,1.2402317453337752,M,1,-0.014100705756018322
Male,< 25,Caucasian,0.45069606501851067,F,1,-0.3598635205517965
Male,25 - 45,African-American,1.4376156654125913,M,0,-0.3598635205517965
Male,< 25,African-American,0.45069606501851067,F,1,-0.2638182942196359
Male,25 - 45,African-American,-0.3388396152967538,M,0,-0.34065447528536436
Male,> 45,Caucasian,-0.7336074554543861,M,0,-0.3214454300189323
Male,25 - 45,African-American,0.6480799850973268,F,1,-0.34065447528536436
Female,< 25,African-American,-0.7336074554543861,F,1,-0.283027339486068
Male,> 45,African-American,1.6349995854914074,F,0,0.17798974690830288
Male,> 45,African-American,-0.3388396152967538,M,0,-0.34065447528536436
Male,25 - 45,African-American,-0.3388396152967538,F,1,-0.3598635205517965
Male,> 45,Caucasian,4.5957583866736496,M,0,-0.34065447528536436
Male,> 45,Caucasian,3.411454866200753,M,1,0.04352643004327804
Male,25 - 45,Caucasian,-0.7336074554543861,F,1,-0.34065447528536436
Male,25 - 45,Caucasian,-0.53622353537557,M,0,-0.3598635205517965
Male,25 - 45,African-American,0.0559282248608784,M,0,-0.283027339486068
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,African-American,-0.3388396152967538,F,1,0.5813796975033774
Male,> 45,Caucasian,-0.3388396152967538,F,0,-0.3790725658182286
Male,25 - 45,African-American,0.8454639051761429,F,0,-0.34065447528536436
Female,25 - 45,African-American,0.2533121449396945,F,1,-0.3598635205517965
Male,25 - 45,African-American,0.0559282248608784,F,1,1.7147133682228726
Female,25 - 45,African-American,-0.3388396152967538,F,1,-0.3214454300189323
Male,25 - 45,African-American,-0.3388396152967538,F,1,0.04352643004327804
Male,> 45,Caucasian,1.2402317453337752,F,1,0.4469163806383526
Male,25 - 45,African-American,-0.3388396152967538,M,0,-0.30223638475250014
Male,25 - 45,Caucasian,0.45069606501851067,M,1,-0.34065447528536436
Male,> 45,African-American,3.214070946121937,F,0,-0.30223638475250014
Male,25 - 45,African-American,-0.14145569521793772,F,1,1.9260128661536258
Male,25 - 45,Caucasian,-0.7336074554543861,F,0,0.4661254259047847
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.53622353537557,M,1,-0.30223638475250014
Male,> 45,Caucasian,-0.7336074554543861,F,0,-0.34065447528536436
Male,25 - 45,African-American,-0.3388396152967538,M,0,-0.3598635205517965
Female,> 45,African-American,-0.14145569521793772,F,0,-0.3214454300189323
Male,< 25,Caucasian,-0.53622353537557,F,0,0.4084982901054883
Male,> 45,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Female,25 - 45,Caucasian,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,African-American,1.2402317453337752,F,1,-0.3214454300189323
Male,> 45,Caucasian,-0.3388396152967538,F,1,0.850306331233427
Male,> 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Male,25 - 45,Caucasian,-0.53622353537557,F,1,-0.3598635205517965
Female,> 45,African-American,-0.7336074554543861,F,1,-0.18698211315390742
Male,> 45,African-American,-0.53622353537557,M,1,-0.3214454300189323
Male,< 25,African-American,-0.3388396152967538,F,1,-0.34065447528536436
Male,> 45,Caucasian,1.4376156654125913,F,1,0.7542611049012664
Male,> 45,African-American,0.0559282248608784,F,1,-0.30223638475250014
Male,> 45,Caucasian,-0.14145569521793772,F,0,-0.3598635205517965
Male,25 - 45,African-American,2.227151345727856,F,0,0.4469163806383526
Male,< 25,African-American,0.8454639051761429,F,1,4.538443022388394
Male,25 - 45,Caucasian,-0.3388396152967538,F,0,-0.014100705756018322
Male,25 - 45,African-American,-0.53622353537557,M,1,-0.3598635205517965
Male,25 - 45,African-American,1.0428478252549591,M,1,-0.34065447528536436
Male,25 - 45,African-American,0.45069606501851067,F,0,-0.24460924895320377
Male,25 - 45,African-American,-0.53622353537557,M,0,1.8491766850878972
Male,> 45,African-American,1.6349995854914074,M,0,-0.3790725658182286
Male,25 - 45,Caucasian,-0.3388396152967538,F,0,0.8695153764998592
Male,> 45,African-American,-0.7336074554543861,M,1,-0.283027339486068
Male,25 - 45,African-American,-0.14145569521793772,F,1,-0.3790725658182286
Male,< 25,Caucasian,-0.53622353537557,F,1,-0.34065447528536436
Male,> 45,African-American,0.0559282248608784,M,1,-0.34065447528536436
Female,> 45,Caucasian,-0.7336074554543861,M,0,-0.3790725658182286
Female,> 45,Caucasian,3.806222706358385,F,1,0.831097285966995
Male,25 - 45,African-American,0.6480799850973268,F,1,-0.34065447528536436
Female,< 25,African-American,-0.7336074554543861,F,0,-0.3598635205517965
Male,25 - 45,African-American,0.8454639051761429,F,0,0.4084982901054883
Male,25 - 45,African-American,1.0428478252549591,F,0,-0.34065447528536436
Male,25 - 45,African-American,-0.53622353537557,M,0,-0.0909368868217468
Male,25 - 45,African-American,-0.53622353537557,F,0,-0.3790725658182286
Male,25 - 45,African-American,0.2533121449396945,F,1,0.17798974690830288
Female,25 - 45,Caucasian,1.2402317453337752,F,1,-0.11014593208817892
Male,> 45,African-American,3.411454866200753,F,1,1.7915495492886009
Male,25 - 45,African-American,-0.3388396152967538,M,0,0.23561688270759926
Female,25 - 45,African-American,-0.7336074554543861,M,1,-0.3598635205517965
Male,25 - 45,African-American,0.2533121449396945,F,1,-0.283027339486068
Male,< 25,Caucasian,-0.3388396152967538,M,1,0.1011535658425744
Male,25 - 45,Caucasian,0.0559282248608784,M,0,-0.34065447528536436
Male,> 45,African-American,0.6480799850973268,F,1,1.8875947756207616
Male,< 25,African-American,-0.3388396152967538,F,1,-0.3598635205517965
Male,25 - 45,African-American,1.4376156654125913,F,1,-0.34065447528536436
Male,< 25,African-American,-0.53622353537557,F,1,7.208500314422459
Male,< 25,Caucasian,0.0559282248608784,M,1,-0.22540020368677166
Male,25 - 45,African-American,-0.53622353537557,M,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.53622353537557,M,0,-0.3598635205517965
Male,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Female,> 45,Caucasian,-0.7336074554543861,M,1,-0.3598635205517965
Male,25 - 45,African-American,-0.53622353537557,M,0,-0.3598635205517965
Female,25 - 45,African-American,0.0559282248608784,F,0,-0.3214454300189323
Male,25 - 45,African-American,0.0559282248608784,F,1,-0.34065447528536436
Male,25 - 45,Caucasian,-0.7336074554543861,F,1,-0.3598635205517965
Male,25 - 45,Caucasian,1.4376156654125913,M,1,-0.3790725658182286
Male,> 45,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Male,25 - 45,African-American,2.0297674256490397,F,1,-0.34065447528536436
Male,25 - 45,African-American,0.2533121449396945,F,1,-0.3598635205517965
Male,< 25,African-American,2.227151345727856,F,1,-0.3214454300189323
Male,> 45,African-American,-0.53622353537557,F,1,4.826578701384876
Male,> 45,Caucasian,-0.7336074554543861,M,0,-0.34065447528536436
Female,25 - 45,African-American,2.227151345727856,F,1,-0.3790725658182286
Male,25 - 45,Caucasian,-0.7336074554543861,F,1,-0.34065447528536436
Male,< 25,Caucasian,-0.7336074554543861,F,1,-0.3598635205517965
Male,25 - 45,African-American,1.2402317453337752,F,0,-0.34065447528536436
Male,25 - 45,Caucasian,-0.3388396152967538,F,0,-0.30223638475250014
Male,25 - 45,Caucasian,-0.7336074554543861,F,0,-0.3598635205517965
Male,< 25,African-American,-0.53622353537557,F,1,0.06273547530971016
Male,25 - 45,African-American,-0.7336074554543861,F,0,-0.014100705756018322
Male,> 45,African-American,0.0559282248608784,F,1,-0.3598635205517965
Female,< 25,African-American,-0.7336074554543861,M,0,-0.34065447528536436
Female,25 - 45,African-American,-0.7336074554543861,M,0,-0.3598635205517965
Female,< 25,African-American,-0.3388396152967538,F,0,-0.34065447528536436
